time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),relative_humidity_2m (%),weather_code (wmo code)
2024-01-23T08:00,-4.9,0,7.2,76,3
2024-01-23T09:00,-5,0,8.3,79,3
2024-01-23T10:00,-1.3,0,5.9,72,3
2024-01-23T11:00,2.8,0,1.3,47,3
2024-01-23T12:00,5.1,0,2.6,39,3
2024-01-23T13:00,4.3,0,4.6,55,3
2024-01-23T14:00,4.2,0,6,59,3
2024-01-23T15:00,5.2,0,6,52,3
2024-01-23T16:00,8.7,0,5.2,32,3
2024-01-23T17:00,5.7,0,8.8,54,3
2024-01-23T18:00,3.1,0,8.2,70,3
2024-01-23T19:00,1.2,0,7.2,78,3
2024-01-23T20:00,0.1,0,6.5,84,3
2024-01-23T21:00,-0.6,0,5.5,87,3
2024-01-23T22:00,-2,0,7.9,88,3
2024-01-23T23:00,-0.4,0,5.8,85,3
2024-01-24T00:00,-1.6,0,8.9,86,3
2024-01-24T01:00,-2.8,0,7,89,3
2024-01-24T02:00,-0.2,0,4.5,89,3
2024-01-24T03:00,1.5,0,4.4,81,3
2024-01-24T04:00,1.3,0,3.9,89,2
2024-01-24T05:00,1.3,0,6.3,92,3
2024-01-24T06:00,1.9,0,6.5,94,3
2024-01-24T07:00,3.5,0,7.2,93,3
2024-01-24T08:00,2.8,0,7.6,95,3
2024-01-24T09:00,1.1,0,5.1,95,3
2024-01-24T10:00,2.3,0,6.5,93,3
2024-01-24T11:00,5.1,0,4.7,85,3
2024-01-24T12:00,7.2,0,4.3,81,3
2024-01-24T13:00,7.9,0.1,4.4,82,51
2024-01-24T14:00,8.2,0,4.7,84,3
2024-01-24T15:00,10.2,0,3.8,81,3
2024-01-24T16:00,11.9,0,4.7,80,3
2024-01-24T17:00,12,0,5.4,83,2
2024-01-24T18:00,9.9,0,7,90,1
2024-01-24T19:00,8.7,0,8.7,92,3
2024-01-24T20:00,11,0,10,89,3
2024-01-24T21:00,7.6,0,7.7,93,3
2024-01-24T22:00,7.8,0,8.5,92,3
2024-01-24T23:00,10.4,0,11.6,91,3
2024-01-25T00:00,11.2,0.2,13.4,91,51
2024-01-25T01:00,11.7,0.1,14.2,92,51
2024-01-25T02:00,12,0,14.4,92,3
2024-01-25T03:00,12.3,0.1,14.1,94,51
2024-01-25T04:00,12.8,0.7,13.2,95,53
2024-01-25T05:00,12.9,1,11.6,96,55
2024-01-25T06:00,13.6,0.6,14.2,97,53
2024-01-25T07:00,14.2,0.8,13.7,97,53
2024-01-25T08:00,14.5,0.7,13.4,98,53
2024-01-25T09:00,15.3,0.4,14.8,98,51
2024-01-25T10:00,15.9,0.1,16.8,97,51
2024-01-25T11:00,16.6,0.1,16.4,97,51
2024-01-25T12:00,18,0.2,16.3,93,51
2024-01-25T13:00,17.1,0.4,13.4,96,51
2024-01-25T14:00,17.8,0.2,12.4,92,51
2024-01-25T15:00,18.8,0,13.1,87,3
2024-01-25T16:00,18.8,0,8.4,87,3
2024-01-25T17:00,18.5,0,5.5,89,3
2024-01-25T18:00,16.5,0.1,5.5,94,51
2024-01-25T19:00,15.3,0.1,3.2,96,51
2024-01-25T20:00,14.6,0.1,4.4,98,51
2024-01-25T21:00,15.1,0.4,4.3,99,51
2024-01-25T22:00,15.3,0.3,6.8,99,51
2024-01-25T23:00,15.4,0,5.9,99,3
2024-01-26T00:00,16,0.1,10.2,100,51
2024-01-26T01:00,16.4,0,10.8,99,3
2024-01-26T02:00,16.1,0,10.5,100,3
2024-01-26T03:00,16.3,0,10.9,99,3
2024-01-26T04:00,16.5,0,13.2,99,3
2024-01-26T05:00,16.8,0,15.9,98,3
2024-01-26T06:00,17.1,0,19.7,97,3
2024-01-26T07:00,17.5,0,21,96,3
2024-01-26T08:00,17.7,0,20.4,95,3
2024-01-26T09:00,18.3,0,17.7,96,1
2024-01-26T10:00,19,0,14.9,95,3
2024-01-26T11:00,19,0.1,13.7,97,51
2024-01-26T12:00,20.2,0.2,18,91,51
2024-01-26T13:00,21.9,0.1,15.9,81,51
2024-01-26T14:00,23,0,14.4,63,0
2024-01-26T15:00,23.2,0,14.3,60,1
2024-01-26T16:00,22.5,0,13.8,57,3
2024-01-26T17:00,21.3,0,10.5,60,3
2024-01-26T18:00,18.7,0,9.3,67,3
2024-01-26T19:00,16.4,0,10,71,3
2024-01-26T20:00,15,0,13.5,75,3
2024-01-26T21:00,14.9,0,9.8,71,3
2024-01-26T22:00,13.8,0,9.4,74,2
2024-01-26T23:00,13.6,0,11.3,71,1
2024-01-27T00:00,12.2,0,7.6,76,3
2024-01-27T01:00,10.6,0,7,83,3
2024-01-27T02:00,9.3,0,5.9,90,3
2024-01-27T03:00,8.5,0,5.8,92,3
2024-01-27T04:00,7.6,0,6.2,95,3
2024-01-27T05:00,7.4,0,6.1,95,3
2024-01-27T06:00,7.1,0,6.6,95,3
2024-01-27T07:00,6.7,0,7.1,95,3
2024-01-27T08:00,6.2,0,7.2,95,0
2024-01-27T09:00,7.3,0,6,97,2
2024-01-27T10:00,10.3,0,3.3,87,3
2024-01-27T11:00,12.1,0,3.8,79,3
2024-01-27T12:00,12.7,0,4.4,75,3
2024-01-27T13:00,13.3,0,3,72,3
2024-01-27T14:00,13.9,0,2.7,69,3
2024-01-27T15:00,13.9,0,3.3,68,3
2024-01-27T16:00,13.9,0,6,67,3
2024-01-27T17:00,13.9,0,4.4,67,3
2024-01-27T18:00,13,0,4.4,73,3
2024-01-27T19:00,12.4,0,11.2,71,3
2024-01-27T20:00,11.4,0,10.1,71,3
2024-01-27T21:00,11,0,11.2,70,3
2024-01-27T22:00,10.4,0,13.8,74,3
2024-01-27T23:00,8.9,0.9,12.8,87,53
2024-01-28T00:00,8,1.9,16.7,92,61
2024-01-28T01:00,7.1,2.4,14.4,95,61
2024-01-28T02:00,6.5,3.4,10.7,97,63
2024-01-28T03:00,6.4,4,6.5,95,63
2024-01-28T04:00,6,3.7,11.4,96,63
2024-01-28T05:00,5.4,3.8,17.8,98,63
2024-01-28T06:00,5.1,4.1,16.5,97,63
2024-01-28T07:00,5.1,2.7,14,96,63
2024-01-28T08:00,5.1,0.8,18.1,96,53
2024-01-28T09:00,5.1,0.1,14.5,97,51
2024-01-28T10:00,5.4,0.1,15.5,94,51
2024-01-28T11:00,5.7,0,17.8,92,3
2024-01-28T12:00,6.4,0,17.1,88,3
2024-01-28T13:00,6.7,0.1,13.3,87,51
2024-01-28T14:00,6.8,0.1,11.9,86,51
2024-01-28T15:00,6.9,0.1,11.5,86,51
2024-01-28T16:00,7,0.1,12.7,85,51
2024-01-28T17:00,7,0,11.7,85,3
2024-01-28T18:00,6.9,0,9.3,85,3
2024-01-28T19:00,6.6,0.2,9.6,88,51
2024-01-28T20:00,6.2,0.3,9.7,90,51
2024-01-28T21:00,6.6,0.7,9.3,93,53
2024-01-28T22:00,6.2,1,11,92,55
2024-01-28T23:00,5.8,0.4,11.2,92,51
2024-01-29T00:00,5.3,0,13.8,92,3
2024-01-29T01:00,5,0,15.5,91,3
2024-01-29T02:00,4.7,0,16.8,91,3
2024-01-29T03:00,4.6,0,17.1,90,3
2024-01-29T04:00,4.5,0.1,18.6,87,51
2024-01-29T05:00,4.1,0,17.2,86,2
2024-01-29T06:00,3.8,0,17.9,85,2
2024-01-29T07:00,3.6,0,19.2,81,3
2024-01-29T08:00,4,0,20.3,76,3
2024-01-29T09:00,4.6,0,19.3,76,0
2024-01-29T10:00,5.3,0,23.4,71,3
2024-01-29T11:00,5.8,0,25.1,64,3
2024-01-29T12:00,6.7,0,26.6,57,2
2024-01-29T13:00,7.9,0,25.9,52,2
2024-01-29T14:00,8.4,0,24.6,51,2
2024-01-29T15:00,8.1,0,23.4,51,2
2024-01-29T16:00,7.9,0,23.2,50,2
2024-01-29T17:00,7.7,0,23.5,50,1
2024-01-29T18:00,6.6,0,17.3,53,1
2024-01-29T19:00,5.2,0,14.2,58,0
2024-01-29T20:00,4.2,0,11.4,62,2
2024-01-29T21:00,3.7,0,12.2,66,0
2024-01-29T22:00,3.1,0,11.4,70,3
2024-01-29T23:00,3.2,0,10.9,70,3
2024-01-30T00:00,4,0,10.6,68,3
2024-01-30T01:00,4.2,0,10.5,67,3
2024-01-30T02:00,4.2,0,11.8,67,3
2024-01-30T03:00,4.1,0,11.1,67,3
2024-01-30T04:00,3.7,0,8.9,68,3
2024-01-30T05:00,3.5,0,7.1,69,3
2024-01-30T06:00,3,0,4.4,72,3
2024-01-30T07:00,2.5,0,3.9,83,3
2024-01-30T08:00,2.2,0,6.5,82,3
2024-01-30T09:00,3.4,0,9.2,74,3
2024-01-30T10:00,3.5,0,10,70,3
2024-01-30T11:00,4.2,0,9.4,67,3
2024-01-30T12:00,4.9,0,9,64,3
2024-01-30T13:00,5.2,0,9.7,63,3
2024-01-30T14:00,5.8,0,9.2,61,3
2024-01-30T15:00,6.2,0,8.7,60,3
2024-01-30T16:00,6.5,0,9.1,58,3
2024-01-30T17:00,6.3,0,9.4,58,3
2024-01-30T18:00,5.9,0,8.3,60,3
2024-01-30T19:00,5.3,0,6.5,63,3
2024-01-30T20:00,4.5,0,10.2,65,3
2024-01-30T21:00,3.5,0,10.2,64,3
2024-01-30T22:00,3.1,0,10,66,3
2024-01-30T23:00,2.9,0,10,67,3
2024-01-31T00:00,2.9,0,8.5,70,3
2024-01-31T01:00,2.6,0,6.8,74,3
2024-01-31T02:00,2.3,0,5.6,77,3
2024-01-31T03:00,2.3,0,5.2,79,3
2024-01-31T04:00,1.7,0,4,85,3
2024-01-31T05:00,1,0,4,89,3
2024-01-31T06:00,0.2,0,5.4,92,3
2024-01-31T07:00,1,0,4.1,91,3
2024-01-31T08:00,1.7,0,4.4,88,3
2024-01-31T09:00,2.7,0.1,6.4,85,51
2024-01-31T10:00,3.1,0.1,7.6,85,51
2024-01-31T11:00,4.1,0,6,83,3
2024-01-31T12:00,6,0,6.8,74,3
2024-01-31T13:00,6.8,0,4.7,70,3
2024-01-31T14:00,7,0,2.4,69,3
2024-01-31T15:00,7,0,3,69,3
2024-01-31T16:00,7.1,0,4.7,68,3
2024-01-31T17:00,7,0,5.8,68,3
2024-01-31T18:00,6.6,0,2.9,74,3
2024-01-31T19:00,5.6,0,4.4,81,3
2024-01-31T20:00,4.8,0,4.3,84,1
2024-01-31T21:00,2.7,0,3.9,88,0
2024-01-31T22:00,1.3,0,6.7,93,0
2024-01-31T23:00,0.7,0,6.4,94,0
2024-02-01T00:00,-0.2,0,6,95,0
2024-02-01T01:00,-0.3,0,5.9,94,0
2024-02-01T02:00,-0.9,0,7.3,95,0
2024-02-01T03:00,-1.2,0,7,95,0
2024-02-01T04:00,-0.9,0,6.3,95,0
2024-02-01T05:00,0.3,0,9.3,93,0
2024-02-01T06:00,0.7,0,9.2,93,0
2024-02-01T07:00,0.6,0,9.8,93,0
2024-02-01T08:00,0.8,0,10.5,91,0
2024-02-01T09:00,1.1,0,7.2,92,2
2024-02-01T10:00,3.7,0,6.1,85,1
2024-02-01T11:00,6.1,0,6,77,1
2024-02-01T12:00,8.1,0,7.7,67,2
2024-02-01T13:00,9.5,0,9.4,62,2
2024-02-01T14:00,10.3,0,9.2,60,1
2024-02-01T15:00,10.9,0,8.9,58,1
2024-02-01T16:00,11.2,0,8.7,56,0
2024-02-01T17:00,11,0,8.4,57,2
2024-02-01T18:00,8.8,0,5.6,69,2
2024-02-01T19:00,6.7,0,8.2,75,3
2024-02-01T20:00,5.9,0,8.6,78,3
2024-02-01T21:00,7.1,0,8.6,71,3
2024-02-01T22:00,6.5,0,7.3,73,3
2024-02-01T23:00,6.1,0,6.8,75,3
2024-02-02T00:00,5,0,6.5,82,3
2024-02-02T01:00,5.1,0,5.2,82,3
2024-02-02T02:00,6,0,4.5,77,3
2024-02-02T03:00,6.3,0.1,7.8,76,51
2024-02-02T04:00,6.5,0,7.9,79,3
2024-02-02T05:00,6.4,0.5,6.2,83,53
2024-02-02T06:00,5.9,0.4,4.3,88,51
2024-02-02T07:00,6.2,0,5.2,86,3
2024-02-02T08:00,6.4,0,10,84,3
2024-02-02T09:00,6.9,0,3.1,89,2
2024-02-02T10:00,8.5,0,8.5,83,3
2024-02-02T11:00,9.4,0,18.5,77,2
2024-02-02T12:00,9.2,0.1,21.4,71,51
2024-02-02T13:00,9.9,0,22,61,2
2024-02-02T14:00,10.4,0,19.6,55,1
2024-02-02T15:00,10.7,0,20.3,51,3
2024-02-02T16:00,10.1,0,20.5,49,3
2024-02-02T17:00,9.3,0,17.9,51,3
2024-02-02T18:00,8.7,0,14.7,51,3
2024-02-02T19:00,8.2,0,15.6,49,3
2024-02-02T20:00,7.2,0,13.8,51,3
2024-02-02T21:00,6,0,9.1,57,3
2024-02-02T22:00,5.5,0,11,58,3
2024-02-02T23:00,5.5,0,12.6,60,3
2024-02-03T00:00,4.9,0,13.3,63,0
2024-02-03T01:00,3.6,0,13.7,68,0
2024-02-03T02:00,2.7,0,13,66,0
2024-02-03T03:00,2,0,12.8,67,0
2024-02-03T04:00,1.4,0,13.5,69,0
2024-02-03T05:00,0.7,0,13.8,72,0
2024-02-03T06:00,0.2,0,13.7,73,0
2024-02-03T07:00,-0.3,0,11.9,76,0
2024-02-03T08:00,-0.7,0,11,78,0
2024-02-03T09:00,0.9,0,9.9,76,0
2024-02-03T10:00,3.1,0,9.6,70,0
2024-02-03T11:00,4.6,0,12.3,63,0
2024-02-03T12:00,5.9,0,11.3,59,0
2024-02-03T13:00,7,0,10.7,56,0
2024-02-03T14:00,7.9,0,9.9,54,0
2024-02-03T15:00,8.5,0,9.5,53,0
2024-02-03T16:00,8.7,0,8.8,52,0
2024-02-03T17:00,8.6,0,8.7,51,0
2024-02-03T18:00,6.6,0,5.2,68,0
2024-02-03T19:00,3.4,0,8.9,76,0
2024-02-03T20:00,3,0,6,76,0
2024-02-03T21:00,2.4,0,7.3,72,0
2024-02-03T22:00,1.1,0,8.7,78,0
2024-02-03T23:00,0.5,0,7.2,79,0
2024-02-04T00:00,0,0,5.5,80,0
2024-02-04T01:00,-0.2,0,5.2,80,0
2024-02-04T02:00,-0.6,0,5.9,80,0
2024-02-04T03:00,-0.8,0,6.5,80,0
2024-02-04T04:00,-1.2,0,6.2,81,0
2024-02-04T05:00,-1.9,0,6.1,83,0
2024-02-04T06:00,-2.3,0,6.3,84,0
2024-02-04T07:00,-2.8,0,6.5,85,0
2024-02-04T08:00,-2.9,0,5.4,84,0
2024-02-04T09:00,-1.2,0,7.6,79,0
2024-02-04T10:00,1.7,0,5.6,70,0
2024-02-04T11:00,4.5,0,5.1,60,0
2024-02-04T12:00,6.3,0,5.5,52,0
2024-02-04T13:00,7.5,0,2.4,49,0
2024-02-04T14:00,8.4,0,0.5,48,0
2024-02-04T15:00,9.1,0,1.1,46,0
2024-02-04T16:00,9.4,0,2.2,45,0
2024-02-04T17:00,9.2,0,3.2,46,0
2024-02-04T18:00,6.9,0,6.6,70,0
2024-02-04T19:00,3.5,0,9,73,0
2024-02-04T20:00,2.4,0,7.2,77,0
2024-02-04T21:00,2.5,0,7.6,76,0
2024-02-04T22:00,1.6,0,7.9,80,0
2024-02-04T23:00,1,0,8.1,80,0
2024-02-05T00:00,0.6,0,6.6,81,0
2024-02-05T01:00,-0.4,0,8.7,85,0
2024-02-05T02:00,0.8,0,3.1,77,0
2024-02-05T03:00,-1.1,0,5.4,86,0
2024-02-05T04:00,-1.2,0,6.8,87,0
2024-02-05T05:00,-1.2,0,10,86,0
2024-02-05T06:00,-0.8,0,10.1,78,0
2024-02-05T07:00,-0.7,0,9.4,71,0
2024-02-05T08:00,-0.9,0,9.5,70,0
2024-02-05T09:00,0.1,0,10,68,0
2024-02-05T10:00,2.5,0,8.5,64,0
2024-02-05T11:00,4.8,0,7.9,57,0
2024-02-05T12:00,6.4,0,7.4,53,0
2024-02-05T13:00,7.6,0,6.4,50,0
2024-02-05T14:00,8.4,0,5.4,49,0
2024-02-05T15:00,8.8,0,5.2,48,0
2024-02-05T16:00,9.1,0,5.8,47,0
2024-02-05T17:00,9,0,7.6,48,0
2024-02-05T18:00,7.6,0,7.6,55,1
2024-02-05T19:00,4.8,0,8.2,66,1
2024-02-05T20:00,2.4,0,6.1,80,0
2024-02-05T21:00,2.3,0,8,77,0
2024-02-05T22:00,2.1,0,10.8,74,0
2024-02-05T23:00,1.6,0,11.2,73,0
2024-02-06T00:00,1,0,10.5,76,0
2024-02-06T01:00,0.7,0,10.2,75,0
2024-02-06T02:00,0.4,0,11.2,72,0
2024-02-06T03:00,0.2,0,12.1,67,0
2024-02-06T04:00,-0.1,0,12.7,65,0
2024-02-06T05:00,-1,0,11,68,0
2024-02-06T06:00,-1.8,0,10,69,0
2024-02-06T07:00,-2.3,0,10.6,69,0
2024-02-06T08:00,-2.8,0,10.2,71,0
2024-02-06T09:00,-1,0,10.9,76,0
2024-02-06T10:00,1,0,10.1,68,0
2024-02-06T11:00,2.5,0,13.7,57,0
2024-02-06T12:00,3.7,0,13.3,51,0
2024-02-06T13:00,4.7,0,13.2,48,0
2024-02-06T14:00,5.3,0,12.8,45,0
2024-02-06T15:00,5.7,0,12.1,44,0
2024-02-06T16:00,5.8,0,10.3,44,0
2024-02-06T17:00,5.6,0,9.1,44,0
2024-02-06T18:00,4.1,0,4.6,57,0
2024-02-06T19:00,1.4,0,8.2,63,0
2024-02-06T20:00,2,0,5.9,58,0
2024-02-06T21:00,1.9,0,4,58,0
2024-02-06T22:00,-1.1,0,4.6,77,0
2024-02-06T23:00,-1.3,0,6,78,0
2024-02-07T00:00,-1.6,0,7,75,0
2024-02-07T01:00,-1.8,0,7.5,72,0
2024-02-07T02:00,-2,0,7,72,0
2024-02-07T03:00,-2.2,0,7.4,74,0
2024-02-07T04:00,-2.3,0,8.7,75,0
2024-02-07T05:00,-2.3,0,7.6,74,0
2024-02-07T06:00,-2.5,0,6.9,76,0
2024-02-07T07:00,-2.9,0,6.6,79,0
2024-02-07T08:00,-3.2,0,5.8,81,0
2024-02-07T09:00,-1.5,0,7.6,73,3
2024-02-07T10:00,2,0,4,55,0
2024-02-07T11:00,4.4,0,4.8,53,0
2024-02-07T12:00,6.1,0,5.1,48,0
2024-02-07T13:00,7.2,0,5.2,46,0
2024-02-07T14:00,7.9,0,2.9,45,3
2024-02-07T15:00,8.4,0,1.9,45,3
2024-02-07T16:00,8.7,0,1.9,44,3
2024-02-07T17:00,8.5,0,3.7,46,1
2024-02-07T18:00,8.1,0,2.9,45,0
2024-02-07T19:00,7.1,0,4.4,48,0
2024-02-07T20:00,2.3,0,7.8,69,0
2024-02-07T21:00,5.6,0,4.6,56,0
2024-02-07T22:00,4.6,0,4.9,60,0
2024-02-07T23:00,0,0,9,81,0
2024-02-08T00:00,-0.3,0,6.6,82,0
2024-02-08T01:00,-0.6,0,6.4,83,0
2024-02-08T02:00,-1.5,0,10.3,85,0
2024-02-08T03:00,-1.4,0,9.1,84,0
2024-02-08T04:00,-0.9,0,8,82,0
2024-02-08T05:00,-2.1,0,9.2,87,1
2024-02-08T06:00,-2,0,8.2,87,3
2024-02-08T07:00,-1.2,0,7.1,85,2
2024-02-08T08:00,-2.2,0,5.8,88,0
2024-02-08T09:00,-0.6,0,8,84,3
2024-02-08T10:00,2.3,0,4.1,77,0
2024-02-08T11:00,5.4,0,4.9,69,3
2024-02-08T12:00,8.1,0,7.2,61,3
2024-02-08T13:00,10.2,0,9.8,50,3
2024-02-08T14:00,11.2,0,10.4,45,3
2024-02-08T15:00,11.8,0,10.8,44,3
2024-02-08T16:00,11.5,0,10.2,46,3
2024-02-08T17:00,10.8,0,10.4,49,3
2024-02-08T18:00,8.9,0,7.9,57,3
2024-02-08T19:00,5.6,0,8,66,0
2024-02-08T20:00,4.7,0,8.7,71,3
2024-02-08T21:00,5.2,0,10,69,3
2024-02-08T22:00,4.8,0,9.4,72,3
2024-02-08T23:00,3.9,0,8.8,77,3
2024-02-09T00:00,3.7,0,9.2,79,3
2024-02-09T01:00,3.7,0,9.8,79,3
2024-02-09T02:00,3.6,0,9.6,80,3
2024-02-09T03:00,3.7,0,8.7,79,3
2024-02-09T04:00,4,0,8.6,77,3
2024-02-09T05:00,3.3,0,9.6,80,3
2024-02-09T06:00,3.6,0,8.3,79,3
2024-02-09T07:00,3.3,0,6.8,81,3
2024-02-09T08:00,2.8,0,6.3,84,3
2024-02-09T09:00,4.6,0,3.8,80,3
2024-02-09T10:00,6.5,0,5.2,73,3
2024-02-09T11:00,8.8,0,5.9,66,0
2024-02-09T12:00,11,0,5.4,62,0
2024-02-09T13:00,13,0,6.5,57,0
2024-02-09T14:00,14.8,0,7.2,52,0
2024-02-09T15:00,15.9,0,7.6,50,0
2024-02-09T16:00,16.4,0,8.6,48,0
2024-02-09T17:00,16.1,0,6.6,52,0
2024-02-09T18:00,13.7,0,6.6,64,3
2024-02-09T19:00,10.3,0,7.5,71,3
2024-02-09T20:00,9.3,0,7.6,75,3
2024-02-09T21:00,9.3,0,8,69,3
2024-02-09T22:00,9.3,0,8.8,74,3
2024-02-09T23:00,9.2,0,9.7,76,3
2024-02-10T00:00,8.6,0,8.6,79,3
2024-02-10T01:00,7.8,0,7.7,84,3
2024-02-10T02:00,7.2,0,7.1,87,3
2024-02-10T03:00,6.6,0,6.9,90,3
2024-02-10T04:00,5.9,0,6.5,93,3
2024-02-10T05:00,6.1,0,7.1,93,3
2024-02-10T06:00,5.1,0,8.9,96,3
2024-02-10T07:00,5.6,0,5.6,96,3
2024-02-10T08:00,5.3,0,6.4,97,3
2024-02-10T09:00,8.3,0,6.3,90,3
2024-02-10T10:00,10.4,0,6.5,85,3
2024-02-10T11:00,13.2,0,5.1,79,3
2024-02-10T12:00,15.5,0,5.2,74,3
2024-02-10T13:00,15,0,8.6,78,3
2024-02-10T14:00,15.4,0.2,11.2,77,51
2024-02-10T15:00,14.9,0.4,18.8,80,51
2024-02-10T16:00,16.4,0,14.2,75,3
2024-02-10T17:00,15.2,0,9.5,78,3
2024-02-10T18:00,14.1,0,11,82,3
2024-02-10T19:00,13.3,0,10.6,90,3
2024-02-10T20:00,13,0,10.5,94,3
2024-02-10T21:00,12.6,0,9.7,91,3
2024-02-10T22:00,13,0,11.9,87,3
2024-02-10T23:00,12.6,0,9,88,3
2024-02-11T00:00,11.9,0,6.8,91,3
2024-02-11T01:00,11,0,6,94,3
2024-02-11T02:00,10.8,0,10,95,3
2024-02-11T03:00,10.9,0,10.7,93,3
2024-02-11T04:00,11.6,0,11.6,86,3
2024-02-11T05:00,11.7,0,8.9,88,3
2024-02-11T06:00,11.3,0,10.5,91,3
2024-02-11T07:00,10.7,0.1,11.9,90,51
2024-02-11T08:00,9.7,0.2,6.6,87,51
2024-02-11T09:00,11.3,0.5,9.2,94,53
2024-02-11T10:00,11,0.8,9.5,94,53
2024-02-11T11:00,10.9,0.8,9.6,94,53
2024-02-11T12:00,10.5,0.7,12.9,93,53
2024-02-11T13:00,10.4,0.5,13.2,92,53
2024-02-11T14:00,10.2,0.7,12.1,91,53
2024-02-11T15:00,9.8,1.2,10,92,55
2024-02-11T16:00,10,1,5.6,90,55
2024-02-11T17:00,9.8,0.7,7,90,53
2024-02-11T18:00,9.7,0.1,4.9,90,51
2024-02-11T19:00,9.2,0,2.6,94,3
2024-02-11T20:00,8.9,0,4.2,96,3
2024-02-11T21:00,9.6,0,1,92,3
2024-02-11T22:00,9.5,0,1.8,93,3
2024-02-11T23:00,9.6,0.1,1.8,91,51
2024-02-12T00:00,9.1,0,2.6,95,3
2024-02-12T01:00,8.8,0,2.9,96,3
2024-02-12T02:00,8.6,0,4,95,3
2024-02-12T03:00,8.9,0,1.8,92,3
2024-02-12T04:00,8.7,0,2.1,93,3
2024-02-12T05:00,8.2,0,2.3,97,3
2024-02-12T06:00,8.2,0,2.3,97,3
2024-02-12T07:00,8.2,0,4.5,97,3
2024-02-12T08:00,8,0,3.6,96,3
2024-02-12T09:00,7.9,0,4.4,94,3
2024-02-12T10:00,8.4,0,6.1,92,3
2024-02-12T11:00,9.2,0,6.1,86,3
2024-02-12T12:00,9.7,0,6,84,3
2024-02-12T13:00,9.8,0.1,7.3,84,51
2024-02-12T14:00,10.1,0,7.1,82,3
2024-02-12T15:00,10.2,0,10,79,3
2024-02-12T16:00,10.2,0,8.7,78,3
2024-02-12T17:00,10,0,9.4,76,3
2024-02-12T18:00,9.4,0,9,77,3
2024-02-12T19:00,9,0,9.5,78,3
2024-02-12T20:00,8.6,0.1,9.9,81,51
2024-02-12T21:00,7.3,0.5,10.2,95,53
2024-02-12T22:00,7.1,0.3,10.1,96,51
2024-02-12T23:00,7,0.4,13.2,97,51
2024-02-13T00:00,6.8,0.2,13.4,97,51
2024-02-13T01:00,6.3,0.1,14.8,97,51
2024-02-13T02:00,5.9,1.4,15.5,97,61
2024-02-13T03:00,5.5,0.9,15.8,97,53
2024-02-13T04:00,5,2.7,14.6,98,63
2024-02-13T05:00,4.7,3.3,15.3,98,63
2024-02-13T06:00,4.7,4.1,16.3,97,63
2024-02-13T07:00,4.5,4.6,21.1,94,63
2024-02-13T08:00,3.6,2,21.6,95,61
2024-02-13T09:00,2.6,0.7,20.2,96,71
2024-02-13T10:00,2.1,2.5,22.6,99,75
2024-02-13T11:00,2.5,1.3,20.3,97,73
2024-02-13T12:00,4.2,0.1,23.1,86,51
2024-02-13T13:00,6.4,0,27.2,70,2
2024-02-13T14:00,8,0,26.2,54,1
2024-02-13T15:00,8.9,0,25.7,43,0
2024-02-13T16:00,8.5,0,26.8,43,0
2024-02-13T17:00,8.1,0,27.4,40,0
2024-02-13T18:00,6.9,0,20.7,44,1
2024-02-13T19:00,5.6,0,14.8,46,2
2024-02-13T20:00,4.9,0,13.6,49,1
2024-02-13T21:00,4,0,5.8,60,0
2024-02-13T22:00,2.1,0,6.2,70,0
2024-02-13T23:00,1.1,0,6.4,75,2
2024-02-14T00:00,2.4,0.1,8.7,70,51
2024-02-14T01:00,4.2,0,14.6,62,0
2024-02-14T02:00,2.9,0,10.5,66,1
2024-02-14T03:00,2,0,7.7,67,1
2024-02-14T04:00,1.5,0,6.6,64,3
2024-02-14T05:00,1.7,0,7.7,60,3
2024-02-14T06:00,1.1,0,7.2,61,2
2024-02-14T07:00,0.1,0,7,66,2
2024-02-14T08:00,-0.7,0,7.8,70,0
2024-02-14T09:00,1.8,0,10.6,64,0
2024-02-14T10:00,3.5,0,18.3,49,0
2024-02-14T11:00,4.1,0,22.7,45,0
2024-02-14T12:00,4.3,0,24.2,44,1
2024-02-14T13:00,4.9,0,24.7,43,2
2024-02-14T14:00,5.3,0,21.2,42,0
2024-02-14T15:00,5.7,0,17.6,41,0
2024-02-14T16:00,6.1,0,15.3,40,0
2024-02-14T17:00,5.8,0,15.3,40,0
2024-02-14T18:00,5,0,10.7,44,0
2024-02-14T19:00,2.3,0,7.8,53,0
2024-02-14T20:00,1.1,0,8.4,58,0
2024-02-14T21:00,0.4,0,9,61,0
2024-02-14T22:00,-0.6,0,7.9,64,0
2024-02-14T23:00,-1.9,0,6.2,72,0
2024-02-15T00:00,-2.1,0,6.6,74,0
2024-02-15T01:00,-1.9,0,8.9,71,0
2024-02-15T02:00,-2,0,9.2,69,0
2024-02-15T03:00,-2.6,0,7,70,1
2024-02-15T04:00,-3.1,0,6.4,72,3
2024-02-15T05:00,-3.4,0,6,74,2
2024-02-15T06:00,-3.8,0,5.4,76,1
2024-02-15T07:00,-4.3,0,7.2,79,0
2024-02-15T08:00,-4.3,0,6.6,80,0
2024-02-15T09:00,-2,0,2.6,78,0
2024-02-15T10:00,0.4,0,3.7,66,3
2024-02-15T11:00,2.3,0,6.8,57,3
2024-02-15T12:00,3.6,0,8.6,54,3
2024-02-15T13:00,5.5,0,11.3,52,3
